Customer ID,Customer Name,Segment,Location_ID
DM-12955,Dario Medina,Corporate,US-Cen-Mic-Lin-48146
DH-13675,Duane Huffman,Home Office,US-Eas-Mas-Qui-2169
CD-12790,Cynthia Delaney,Home Office,US-Wes-Cal-Los-90036
SJ-20125,Sanjit Jacobs,Home Office,US-Sou-Ten-Fra-37064
MG-17875,Michael Grace,Home Office,US-Sou-Vir-Arl-22204
DL-12925,Daniel Lacy,Consumer,US-Wes-Cal-Oce-92054
MM-18280,Muhammed MacIntyre,Corporate,US-Wes-Cal-Los-90049
FO-14305,Frank Olsen,Consumer,US-Eas-Pen-Phi-19143
SC-20680,Steve Carroll,Home Office,US-Cen-Okl-Bro-74012
MB-17305,Maria Bertelson,Consumer,US-Eas-Ohi-Col-43229
KM-16720,Kunst Miller,Consumer,US-Wes-Ari-Avo-85323
ON-18715,Odella Nelson,Corporate,US-Eas-Pen-Phi-19120
ME-17725,Max Engle,Consumer,US-Wes-Was-Sea-98105
MC-17275,Marc Crier,Consumer,US-Sou-Lou-Laf-70506
DE-13255,Deanra Eno,Home Office,US-Cen-Iow-Dub-52001
JF-15190,Jamie Frazer,Consumer,US-Eas-New-New-10035
CM-11935,Carlos Meador,Consumer,US-Wes-Ari-Tuc-85705
SC-20440,Shaun Chance,Corporate,US-Wes-Cal-Los-90032
DK-12895,Dana Kaydos,Consumer,US-Cen-Ill-Roc-61107
SB-20185,Sarah Brown,Consumer,US-Eas-New-Con-3301
ML-17395,Marina Lichtenstein,Corporate,US-Sou-Ten-Mur-37130
BM-11785,Bryan Mills,Consumer,US-Eas-Pen-Phi-19143
EH-13990,Erica Hackney,Consumer,US-Eas-Con-Mer-6450
SH-19975,Sally Hughsby,Corporate,US-Wes-Was-Sea-98103
EB-13870,Emily Burns,Consumer,US-Wes-Uta-Ore-84057
CS-11950,Carlos Soltero,Consumer,US-Eas-New-Fre-11520
DR-12880,Dan Reichenbach,Corporate,US-Eas-New-New-10011
AM-10705,Anne McFarland,Consumer,US-Wes-Cal-Los-90004
PO-19195,Phillina Ober,Home Office,US-Eas-New-Bay-7002
RW-19540,Rick Wilson,Corporate,US-Wes-Ari-Mes-85204
GM-14500,Gene McClure,Consumer,US-Eas-New-Oce-11572
BS-11800,Bryan Spruell,Home Office,US-Wes-Cal-San-92037
PF-19165,Philip Fox,Consumer,US-Eas-New-New-10035
TB-21520,Tracy Blumstein,Consumer,US-Wes-Ore-Por-97206
SF-20200,Sarah Foster,Consumer,US-Eas-Pen-Phi-19143
RH-19510,Rick Huthwaite,Home Office,US-Wes-Cal-San-94110
NM-18520,Neoma Murray,Consumer,US-Cen-Ill-Chi-60610
JK-15205,Jamie Kunitz,Consumer,US-Sou-Vir-Arl-22204
SS-20140,Saphhira Shifley,Corporate,US-Wes-Was-Sea-98103
HW-14935,Helen Wasserman,Corporate,US-Cen-Mic-Det-48205
JJ-15445,Jennifer Jackson,Consumer,US-Eas-New-New-10035
ZC-21910,Zuschuss Carroll,Consumer,US-Wes-Col-Aur-80013
RP-19855,Roy Phan,Corporate,US-Wes-Cal-Los-90032
HG-14965,Henry Goldwyn,Corporate,US-Wes-Cal-San-94110
SC-20440,Shaun Chance,Corporate,US-Wes-Col-Aur-80013
EM-13960,Eric Murdock,Consumer,US-Cen-Ill-Qui-62301
EM-13960,Eric Murdock,Consumer,US-Wes-Ore-Por-97206
RM-19675,Robert Marley,Home Office,US-Eas-Mas-Cam-2138
HM-14980,Henry MacAllister,Consumer,US-Wes-Cal-Los-90008
RP-19390,Resi Pölking,Consumer,US-Wes-Col-Tho-80229
JP-15460,Jennifer Patt,Corporate,US-Eas-New-Lak-8701
SG-20470,Sheri Gordon,Consumer,US-Eas-Mar-Roc-20852
MP-17965,Michael Paige,Corporate,US-Eas-Con-Mid-6457
CK-12205,Chloris Kastensmidt,Consumer,US-Wes-Ore-Hil-97123
NP-18685,Nora Pelletier,Home Office,US-Sou-Nor-Wil-27893
EB-13705,Ed Braxton,Corporate,US-Wes-Cal-San-92105
CS-12400,Christopher Schild,Home Office,US-Wes-Cal-Los-90045
BM-11785,Bryan Mills,Consumer,US-Eas-Ohi-Col-43229
BS-11755,Bruce Stewart,Consumer,US-Wes-Cal-Los-90032
MZ-17515,Mary Zewe,Corporate,US-Eas-Pen-Rea-19601
JK-16120,Julie Kriz,Home Office,US-Eas-Pen-Phi-19134
DJ-13420,Denny Joy,Corporate,US-Sou-Geo-War-31088
AA-10315,Alex Avila,Consumer,US-Wes-Cal-San-94109
MB-17305,Maria Bertelson,Consumer,US-Eas-Ohi-Cin-45231
IL-15100,Ivan Liston,Consumer,US-Eas-Ohi-Col-43229
JJ-15760,Joel Jenkins,Home Office,US-Sou-Vir-Spr-22153
SF-20965,Sylvia Foulston,Corporate,US-Eas-Del-Wil-19805
JF-15490,Jeremy Farry,Consumer,US-Wes-Ore-Por-97206
BT-11680,Brian Thompson,Consumer,US-Cen-Tex-Hou-77036
MB-17305,Maria Bertelson,Consumer,US-Wes-Cal-San-94122
GH-14485,Gene Hale,Corporate,US-Cen-Tex-Dal-75081
FM-14380,Fred McMath,Consumer,US-Cen-Mic-Det-48227
SC-20575,Sonia Cooley,Consumer,US-Sou-Flo-Mia-33178
BM-11650,Brian Moss,Corporate,US-Cen-Mic-Ann-48104
TB-21250,Tim Brockman,Consumer,US-Eas-New-New-10024
DK-13090,Dave Kipp,Consumer,US-Sou-Vir-Spr-22153
JD-15790,John Dryer,Consumer,US-Sou-Flo-Jac-32216
KN-16390,Katherine Nockton,Corporate,US-Wes-Cal-San-93101
DJ-13420,Denny Joy,Corporate,US-Wes-Cal-San-94109
DP-13165,David Philippe,Consumer,US-Cen-Ill-Chi-60610
SO-20335,Sean O'Donnell,Consumer,US-Sou-Flo-For-33311
SH-20395,Shahid Hopkins,Consumer,US-Eas-New-Roc-14609
RK-19300,Ralph Kennedy,Consumer,US-Eas-New-Roc-14609
KA-16525,Kelly Andreada,Consumer,US-Wes-Was-Sea-98103
MP-17470,Mark Packer,Home Office,US-Eas-New-New-10035
DL-12925,Daniel Lacy,Consumer,US-Cen-Ind-Nob-46060
AF-10885,Art Foster,Consumer,US-Sou-Ken-Lou-40214
CG-12520,Claire Gute,Consumer,US-Cen-Tex-Dal-75217
GA-14725,Guy Armstrong,Consumer,US-Cen-Mic-Mou-48858
LS-16975,Lindsay Shagiari,Home Office,US-Cen-Tex-Dal-75217
PA-19060,Pete Armstrong,Home Office,US-Cen-Ill-Orl-60462
JE-15745,Joel Eaton,Consumer,US-Cen-Tex-Ama-79109
MP-17965,Michael Paige,Corporate,US-Eas-New-New-10011
CM-12190,Charlotte Melton,Consumer,US-Wes-Cal-Los-90004
KN-16705,Kristina Nunn,Home Office,US-Cen-Tex-Mca-78501
JC-15775,John Castell,Consumer,US-Wes-Was-Sea-98115
RM-19675,Robert Marley,Home Office,US-Wes-Cal-Los-90008
TB-21520,Tracy Blumstein,Consumer,US-Eas-New-Con-3301
NH-18610,Nicole Hansen,Corporate,US-Cen-Mic-Det-48227
CS-11860,Cari Schnelling,Consumer,US-Cen-Tex-Dal-75220
SV-20785,Stewart Visinsky,Consumer,US-Wes-Cal-Los-90045
NS-18640,Noel Staavos,Corporate,US-Wes-Cal-San-94109
LT-17110,Liz Thompson,Consumer,US-Cen-Ill-Blo-61701
GM-14500,Gene McClure,Consumer,US-Sou-Flo-Hol-33021
CC-12685,Craig Carroll,Consumer,US-Cen-Tex-Lub-79424
JF-15355,Jay Fein,Consumer,US-Wes-Cal-San-92105
AG-10495,Andrew Gjertsen,Corporate,US-Wes-Was-Sea-98105
RA-19285,Ralph Arnett,Consumer,US-Sou-Flo-Lak-33801
JE-15715,Joe Elijah,Consumer,US-Cen-Tex-Hou-77041
AG-10495,Andrew Gjertsen,Corporate,US-Cen-Tex-Hou-77041
RD-19660,Robert Dilbeck,Home Office,US-Wes-Cal-Oak-94601
MT-18070,Michelle Tran,Home Office,US-Cen-Tex-San-78207
DG-13300,Deirdre Greer,Corporate,US-Wes-Col-Den-80219
JF-15415,Jennifer Ferguson,Consumer,US-Wes-Nev-Spa-89431
TB-21625,Trudy Brown,Consumer,US-Wes-Cal-San-94110
HK-14890,Heather Kirkland,Corporate,US-Eas-Del-New-19711
KH-16690,Kristen Hastings,Corporate,US-Wes-Ore-Spr-97477
AG-10495,Andrew Gjertsen,Corporate,US-Wes-Ari-Peo-85345
MY-17380,Maribeth Yedwab,Corporate,US-Wes-Cal-Ran-91730
RD-19585,Rob Dowd,Consumer,US-Sou-Ken-Hen-42420
NB-18655,Nona Balk,Corporate,US-Wes-Cal-San-94109
FA-14230,Frank Atkinson,Corporate,US-Wes-Col-Den-80219
TT-21220,Thomas Thornton,Consumer,US-Sou-Vir-Vir-23464
BF-11020,Barry Französisch,Corporate,US-Eas-New-New-10024
CH-12070,Cathy Hwang,Home Office,US-Cen-Mic-Det-48227
DK-12835,Damala Kotsonis,Corporate,US-Wes-Cal-Sal-93905
KT-16480,Kean Thornton,Consumer,US-Eas-New-Buf-14215
MZ-17515,Mary Zewe,Corporate,US-Wes-Cal-Red-92374
SG-20080,Sandra Glassco,Consumer,US-Wes-Cal-Red-92374
HP-14815,Harold Pawlan,Home Office,US-Cen-Mic-Jac-49201
VM-21685,Valerie Mitchum,Home Office,US-Eas-Pen-Phi-19140
MS-17530,MaryBeth Skach,Consumer,US-Sou-Ark-Con-72032
GA-14725,Guy Armstrong,Consumer,US-Wes-Ore-Sal-97301
JH-16180,Justin Hirsh,Consumer,US-Eas-New-New-10035
VD-21670,Valerie Dominguez,Consumer,US-Eas-New-New-10011
JF-15490,Jeremy Farry,Consumer,US-Eas-New-New-10009
QJ-19255,Quincy Jones,Corporate,US-Eas-New-New-10009
BB-10990,Barry Blumstein,Corporate,US-Cen-Tex-San-78207
LT-17110,Liz Thompson,Consumer,US-Wes-Cal-San-92105
JO-15280,Jas O'Carroll,Consumer,US-Wes-Cal-Los-90004
ED-13885,Emily Ducich,Home Office,US-Eas-New-New-10011
SW-20245,Scot Wooten,Consumer,US-Eas-New-Tro-12180
KC-16540,Kelly Collister,Consumer,US-Wes-Was-Sea-98115
EG-13900,Emily Grady,Consumer,US-Sou-Vir-Che-23320
CS-12250,Chris Selesnick,Corporate,US-Cen-Tex-Hal-76117
FH-14365,Fred Hopkins,Corporate,US-Eas-New-Lon-11561
CM-12655,Corinna Mitchell,Home Office,US-Wes-Cal-Los-90008
NG-18430,Nathan Gelder,Consumer,US-Cen-Ill-Qui-62301
GT-14635,Grant Thornton,Corporate,US-Eas-New-New-10009
JM-16195,Justin MacKendrick,Consumer,US-Wes-Cal-San-94109
CB-12415,Christy Brittain,Consumer,US-Eas-Ohi-Lak-44107
VD-21670,Valerie Dominguez,Consumer,US-Sou-Flo-Cor-33065
KL-16645,Ken Lonsdale,Consumer,US-Wes-Was-Sea-98105
GB-14530,George Bell,Corporate,US-Sou-Nor-Mon-28110
MT-17815,Meg Tillman,Consumer,US-Wes-Ari-Sco-85254
CP-12340,Christine Phan,Corporate,US-Sou-Flo-Mia-33142
AB-10105,Adrian Barton,Consumer,US-Cen-Tex-Hou-77041
KB-16240,Karen Bern,Corporate,US-Wes-Cal-Los-90036
KB-16240,Karen Bern,Corporate,US-Eas-Pen-Phi-19140
SV-20785,Stewart Visinsky,Consumer,US-Eas-Ver-Bur-5408
DO-13645,Doug O'Connell,Consumer,US-Cen-Tex-Hou-77036
MC-18130,Mike Caudle,Corporate,US-Eas-Del-New-19711
KD-16495,Keith Dawkins,Corporate,US-Eas-New-New-10024
NS-18640,Noel Staavos,Corporate,US-Sou-Nor-Jac-28540
SC-20095,Sanjit Chand,Consumer,US-Wes-Uta-Wes-84084
SW-20455,Shaun Weien,Consumer,US-Wes-Cal-San-94109
RH-19600,Rob Haberlin,Consumer,US-Sou-Vir-Ham-23666
AC-10450,Amy Cox,Consumer,US-Eas-New-New-10011
DB-13660,Duane Benoit,Consumer,US-Cen-Tex-Hou-77095
MZ-17335,Maria Zettner,Home Office,US-Wes-Cal-San-92024
RD-19585,Rob Dowd,Consumer,US-Cen-Iow-Dub-52001
QJ-19255,Quincy Jones,Corporate,US-Eas-Ver-Bur-5408
HA-14905,Helen Abelman,Consumer,US-Eas-Mas-Fra-2038
DV-13465,Dianna Vittorini,Consumer,US-Eas-New-Oce-11572
JO-15550,Jesus Ocampo,Home Office,US-Wes-Cal-Ros-95661
AS-10090,Adam Shillingsburg,Consumer,US-Cen-Mis-Spr-65807
Dp-13240,Dean percer,Home Office,US-Eas-New-New-10035
CM-12190,Charlotte Melton,Consumer,US-Eas-Pen-Phi-19134
AG-10765,Anthony Garverick,Home Office,US-Cen-Ind-Law-46226
PO-19180,Philisse Overcash,Home Office,US-Cen-Min-Ros-55113
AH-10210,Alan Hwang,Consumer,US-Wes-Cal-Bre-94513
SC-20695,Steve Chapman,Corporate,US-Cen-Ind-Ric-47374
SC-20020,Sam Craven,Consumer,US-Eas-Pen-Phi-19140
AG-10495,Andrew Gjertsen,Corporate,US-Cen-Mic-Det-48234
EB-14110,Eugene Barchas,Consumer,US-Eas-New-New-10035
MF-18250,Monica Federle,Corporate,US-Cen-Tex-Hou-77095
YC-21895,Yoseph Carroll,Corporate,US-Wes-Cal-Los-90032
AH-10690,Anna Häberlin,Corporate,US-Sou-Flo-Pla-33317
LC-16870,Lena Cacioppo,Consumer,US-Wes-Col-Aur-80013
RA-19915,Russell Applegate,Consumer,US-Cen-Ind-Col-47201
KL-16645,Ken Lonsdale,Consumer,US-Eas-Del-New-19711
FM-14380,Fred McMath,Consumer,US-Sou-Flo-Mia-33178
AA-10375,Allen Armold,Consumer,US-Sou-Ten-Leb-37087
JK-15730,Joe Kamberova,Consumer,US-Sou-Nor-Jac-28540
AW-10930,Arthur Wiediger,Home Office,US-Wes-Mon-Hel-59601
KH-16510,Keith Herrera,Consumer,US-Wes-Cal-San-92404
PO-18850,Patrick O'Brill,Consumer,US-Cen-Tex-Hou-77041
HA-14905,Helen Abelman,Consumer,US-Cen-Ill-Chi-60610
PJ-18835,Patrick Jones,Corporate,US-Sou-Vir-Spr-22153
KB-16585,Ken Black,Corporate,US-Wes-Ore-Spr-97477
LS-17230,Lycoris Saunders,Consumer,US-Eas-Del-Dov-19901
MG-17680,Maureen Gastineau,Home Office,US-Eas-Pen-Phi-19143
GZ-14470,Gary Zandusky,Consumer,US-Wes-New-Rio-87124
PJ-18835,Patrick Jones,Corporate,US-Eas-New-New-10035
VP-21760,Victoria Pisteka,Corporate,US-Eas-Ohi-Tol-43615
DH-13675,Duane Huffman,Home Office,US-Sou-Vir-Har-22801
DK-13225,Dean Katz,Corporate,US-Cen-Ill-Chi-60653
HK-14890,Heather Kirkland,Corporate,US-Wes-Ida-Boi-83704
MP-18175,Mike Pelletier,Home Office,US-Cen-Wis-Mil-53209
PO-19180,Philisse Overcash,Home Office,US-Eas-New-New-10011
MC-17605,Matt Connell,Corporate,US-Cen-Ill-Chi-60610
JG-15805,John Grady,Corporate,US-Wes-Cal-San-92105
BS-11665,Brian Stugart,Consumer,US-Wes-Cal-San-92105
AA-10645,Anna Andreadi,Consumer,US-Cen-Okl-Okl-73120
GH-14665,Greg Hansen,Consumer,US-Cen-Ill-Chi-60610
AG-10300,Aleksandra Gannaway,Corporate,US-Wes-Nev-Las-89115
KD-16345,Katherine Ducich,Consumer,US-Eas-New-New-10035
TC-21475,Tony Chapman,Home Office,US-Wes-Was-Sea-98115
SS-20875,Sung Shariari,Consumer,US-Sou-Flo-Mia-33180
JK-15205,Jamie Kunitz,Consumer,US-Eas-Ohi-Mar-43302
KB-16405,Katrina Bavinger,Home Office,US-Wes-Was-Sea-98105
LC-16885,Lena Creighton,Consumer,US-Wes-Cal-Oak-94601
SN-20560,Skye Norling,Home Office,US-Wes-Cal-Los-90008
DL-12865,Dan Lawera,Consumer,US-Eas-New-New-10011
CS-12250,Chris Selesnick,Corporate,US-Wes-Cal-San-92024
PB-18805,Patrick Bzostek,Home Office,US-Wes-Cal-San-94122
MM-18055,Michelle Moray,Consumer,US-Wes-Col-Aur-80013
BM-11650,Brian Moss,Corporate,US-Eas-New-New-10035
KW-16570,Kelly Williams,Consumer,US-Wes-Cal-San-94109
PO-19195,Phillina Ober,Home Office,US-Eas-Pen-Phi-19140
GK-14620,Grace Kelly,Corporate,US-Cen-Tex-Dal-75217
JE-15745,Joel Eaton,Consumer,US-Eas-Ohi-New-43055
DL-13330,Denise Leinenbach,Consumer,US-Cen-Ind-Law-46226
NW-18400,Natalie Webber,Consumer,US-Wes-Nev-Las-89115
CA-11965,Carol Adams,Corporate,US-Cen-Tex-Por-77642
EM-14095,Eudokia Martin,Corporate,US-Wes-Ari-Pho-85023
SS-20410,Shahid Shariari,Consumer,US-Eas-Pen-Phi-19120
BB-11545,Brenda Bowman,Corporate,US-Cen-Tex-For-76106
JH-15820,John Huston,Consumer,US-Sou-Nor-Mon-28110
MO-17800,Meg O'Connel,Home Office,US-Cen-Tex-San-78207
HP-14815,Harold Pawlan,Home Office,US-Cen-Tex-For-76106
AP-10720,Anne Pryor,Home Office,US-Cen-Tex-Fri-75034
IM-15070,Irene Maddox,Consumer,US-Eas-Pen-Phi-19120
AR-10540,Andy Reiter,Consumer,US-Eas-Mas-Qui-2169
NG-18430,Nathan Gelder,Consumer,US-Wes-Cal-Los-90008
BH-11710,Brosina Hoffman,Consumer,US-Sou-Flo-Hia-33012
HD-14785,Harold Dahlen,Home Office,US-Eas-Mas-Cam-2138
MC-17275,Marc Crier,Consumer,US-Sou-Ten-Mem-38109
PW-19240,Pierre Wener,Consumer,US-Eas-Del-Wil-19805
VB-21745,Victoria Brennan,Corporate,US-Cen-Tex-San-78207
AT-10735,Annie Thurman,Consumer,US-Eas-New-Mor-7960
TS-21340,Toby Swindell,Consumer,US-Wes-Cal-Los-90036
KM-16720,Kunst Miller,Consumer,US-Wes-Cal-Los-90004
DP-13000,Darren Powers,Consumer,US-Wes-Cal-Los-90004
SF-20065,Sandra Flanagan,Consumer,US-Sou-Nor-Wil-28403
GP-14740,Guy Phonely,Corporate,US-Eas-Mas-Leo-1453
EA-14035,Erin Ashbrook,Corporate,US-Cen-Mis-Spr-65807
SH-20635,Stefanie Holloman,Corporate,US-Sou-Ten-Jac-38301
JD-16150,Justin Deggeller,Corporate,US-Eas-Del-New-19711
MA-17560,Matt Abelman,Home Office,US-Eas-Mas-Eve-2149
DO-13435,Denny Ordway,Consumer,US-Sou-Flo-Pem-33024
TB-21190,Thomas Brumley,Home Office,US-Sou-Ark-Fay-72701
CD-11920,Carlos Daly,Consumer,US-Wes-Cal-Lak-92530
SN-20710,Steve Nguyen,Home Office,US-Wes-Cal-Los-90049
EH-14125,Eugene Hildebrand,Home Office,US-Eas-Pen-Phi-19140
JE-15475,Jeremy Ellison,Consumer,US-Eas-New-New-10024
MA-17995,Michelle Arnett,Home Office,US-Wes-New-Las-88001
LC-16885,Lena Creighton,Consumer,US-Cen-Ill-Cha-61821
AJ-10945,Ashley Jarboe,Consumer,US-Wes-Cal-San-94110
MC-17425,Mark Cousins,Corporate,US-Eas-New-New-10035
EB-14110,Eugene Barchas,Consumer,US-Eas-Ohi-Col-43229
DR-12880,Dan Reichenbach,Corporate,US-Cen-Ill-Chi-60623
EB-14170,Evan Bailliet,Consumer,US-Cen-Tex-Aus-78745
AW-10840,Anthony Witt,Consumer,US-Cen-Tex-All-75002
EK-13795,Eileen Kiefer,Home Office,US-Wes-Cal-San-92704
SF-20965,Sylvia Foulston,Corporate,US-Cen-Mic-Dea-48126
BT-11395,Bill Tyler,Corporate,US-Cen-Mic-Det-48227
PO-19195,Phillina Ober,Home Office,US-Wes-Cal-San-94122
AB-10600,Ann Blume,Corporate,US-Sou-Nor-Jac-28540
JM-15865,John Murray,Consumer,US-Wes-Nev-Las-89115
LR-16915,Lena Radford,Consumer,US-Sou-Nor-Dur-27707
WB-21850,William Brown,Consumer,US-Eas-Pen-Phi-19134
PS-18970,Paul Stevenson,Home Office,US-Sou-Ken-Hen-42420
JL-15235,Janet Lee,Consumer,US-Eas-New-New-10035
RM-19375,Raymond Messe,Consumer,US-Sou-Nor-Ral-27604
DB-13270,Deborah Brumfield,Home Office,US-Cen-Tex-Aus-78745
BT-11305,Beth Thompson,Home Office,US-Wes-Was-Sea-98105
LC-17140,Logan Currie,Consumer,US-Wes-Was-Sea-98103
TW-21025,Tamara Willingham,Home Office,US-Wes-Was-Sea-98105
LC-16960,Lindsay Castell,Home Office,US-Wes-Cal-San-92037
NM-18520,Neoma Murray,Consumer,US-Cen-Tex-Hou-77036
KD-16495,Keith Dawkins,Corporate,US-Sou-Vir-Che-23320
MA-17560,Matt Abelman,Home Office,US-Cen-Mic-Jac-49201
JG-15115,Jack Garza,Consumer,US-Sou-Nor-Jac-28540
HP-14815,Harold Pawlan,Home Office,US-Eas-New-Con-3301
DK-13225,Dean Katz,Corporate,US-Eas-Pen-Phi-19140
AB-10255,Alejandro Ballentine,Home Office,US-Eas-Pen-Phi-19134
MP-17470,Mark Packer,Home Office,US-Eas-New-New-10009
BS-11380,Bill Stewart,Corporate,US-Eas-New-New-10011
MS-17980,Michael Stewart,Corporate,US-Cen-Mis-Spr-65807
TZ-21580,Tracy Zic,Consumer,US-Wes-Cal-Lak-90712
MS-17365,Maribeth Schnelling,Consumer,US-Eas-New-New-10035
RH-19555,Ritsa Hightower,Consumer,US-Sou-Flo-Tal-32303
HM-14860,Harry Marie,Corporate,US-Wes-Cal-Los-90049
SO-20335,Sean O'Donnell,Consumer,US-Eas-New-Hem-11550
RO-19780,Rose O'Brian,Consumer,US-Sou-Ten-Cla-37042
BD-11635,Brian Derr,Consumer,US-Eas-New-New-10009
SW-20245,Scot Wooten,Consumer,US-Eas-Pen-Phi-19140
TB-21250,Tim Brockman,Consumer,US-Cen-Ill-Blo-61701
RR-19525,Rick Reed,Corporate,US-Sou-Ten-Nas-37211
MH-17620,Matt Hagelstein,Corporate,US-Wes-Cal-San-92105
SF-20065,Sandra Flanagan,Consumer,US-Cen-Tex-Dal-75220
SU-20665,Stephanie Ulpright,Home Office,US-Cen-Mic-Ann-48104
KM-16375,Katherine Murray,Home Office,US-Wes-Cal-Tho-91360
DB-13120,David Bremer,Corporate,US-Wes-Cal-San-93101
IL-15100,Ivan Liston,Consumer,US-Wes-Nev-Nor-89031
NP-18325,Naresj Patel,Consumer,US-Wes-Cal-San-92105
DK-13375,Dennis Kane,Consumer,US-Eas-Ohi-Mar-43302
GH-14425,Gary Hwang,Consumer,US-Wes-Ari-Tuc-85705
RO-19780,Rose O'Brian,Consumer,US-Sou-Vir-Arl-22204
NP-18685,Nora Pelletier,Home Office,US-Cen-Ind-Ind-46203
KW-16435,Katrina Willman,Consumer,US-Cen-Tex-Aus-78745
AF-10870,Art Ferguson,Consumer,US-Wes-Cal-San-94109
MP-18175,Mike Pelletier,Home Office,US-Eas-Ohi-Tro-45373
AH-10210,Alan Hwang,Consumer,US-Eas-New-New-10024
KH-16690,Kristen Hastings,Corporate,US-Wes-Cal-Riv-92503
DK-12985,Darren Koutras,Consumer,US-Sou-Ken-Hen-42420
MS-17830,Melanie Seite,Consumer,US-Wes-Cal-Los-90036
JF-15490,Jeremy Farry,Consumer,US-Wes-Was-Sea-98105
TT-21460,Tonja Turnell,Home Office,US-Cen-Tex-For-76106
YS-21880,Yana Sorensen,Corporate,US-Wes-Cal-Los-90036
JJ-15760,Joel Jenkins,Home Office,US-Cen-Tex-Hou-77036
HG-14965,Henry Goldwyn,Corporate,US-Wes-Col-Col-80906
KB-16600,Ken Brennan,Corporate,US-Cen-Ind-Col-47201
MA-17560,Matt Abelman,Home Office,US-Eas-New-New-10024
KM-16660,Khloe Miller,Consumer,US-Sou-Geo-Ros-30076
JW-16075,Julia West,Consumer,US-Cen-Ill-Chi-60610
FC-14245,Frank Carlisle,Home Office,US-Wes-Cal-Los-90032
KD-16495,Keith Dawkins,Corporate,US-Cen-Mic-Jac-49201
KM-16225,Kalyca Meade,Corporate,US-Eas-Mar-Bal-21215
RA-19945,Ryan Akin,Consumer,US-Eas-Ohi-Cle-44105
MT-17815,Meg Tillman,Consumer,US-Wes-Cal-San-94110
IM-15070,Irene Maddox,Consumer,US-Wes-Col-Col-80906
CA-12775,Cynthia Arntzen,Consumer,US-Cen-Mic-Det-48205
LC-16885,Lena Creighton,Consumer,US-Eas-Ohi-Tro-45373
SC-20800,Stuart Calhoun,Consumer,US-Cen-Tex-Hou-77041
SW-20455,Shaun Weien,Consumer,US-Sou-Vir-Suf-23434
GH-14425,Gary Hwang,Consumer,US-Sou-Flo-Jac-32216
JK-15640,Jim Kriz,Home Office,US-Wes-Cal-San-92404
LT-17110,Liz Thompson,Consumer,US-Wes-Cal-Lan-93534
XP-21865,Xylona Preis,Consumer,US-Wes-Cal-Chi-95928
KD-16270,Karen Daniels,Consumer,US-Wes-Cal-Los-90032
DK-13375,Dennis Kane,Consumer,US-Wes-Cal-San-92105
JB-15925,Joni Blumstein,Consumer,US-Cen-Tex-Aus-78745
EM-13960,Eric Murdock,Consumer,US-Eas-Mar-Bal-21215
JD-15895,Jonathan Doherty,Corporate,US-Wes-Nev-Las-89115
HA-14905,Helen Abelman,Consumer,US-Wes-Cal-San-95123
RP-19270,Rachel Payne,Corporate,US-Wes-Cal-Riv-92503
MC-17575,Matt Collins,Consumer,US-Wes-Cal-Los-90036
RD-19585,Rob Dowd,Consumer,US-Wes-Cal-Tem-92592
Dp-13240,Dean percer,Home Office,US-Eas-Mas-Rev-2151
RD-19480,Rick Duston,Consumer,US-Wes-Cal-San-92105
KD-16495,Keith Dawkins,Corporate,US-Sou-Mis-Jac-39212
DB-12970,Darren Budd,Corporate,US-Wes-Cal-Los-90045
EH-13945,Eric Hoffmann,Consumer,US-Wes-Cal-Cos-92627
AJ-10945,Ashley Jarboe,Consumer,US-Wes-Cal-Los-90045
PP-18955,Paul Prost,Home Office,US-Wes-Cal-Los-90036
DJ-13630,Doug Jacobs,Consumer,US-Wes-Ore-Por-97206
MM-18280,Muhammed MacIntyre,Corporate,US-Sou-Geo-Col-31907
JH-15985,Joseph Holt,Consumer,US-Wes-Was-Sea-98115
NF-18385,Natalie Fritzler,Consumer,US-Eas-Ohi-New-43055
RR-19525,Rick Reed,Corporate,US-Sou-Nor-Car-27511
SG-20080,Sandra Glassco,Consumer,US-Wes-Was-Sea-98105
JL-15835,John Lee,Consumer,US-Cen-Mic-Det-48205
MC-18100,Mick Crebagga,Consumer,US-Cen-Ill-Blo-61701
PG-18895,Paul Gonzalez,Consumer,US-Wes-Cal-Los-90008
JK-15640,Jim Kriz,Home Office,US-Eas-Ohi-Cle-44105
LM-17065,Liz MacKendrick,Consumer,US-Eas-Ohi-Spr-45503
MK-17905,Michael Kennedy,Corporate,US-Wes-Col-Lou-80027
RB-19645,Robert Barroso,Corporate,US-Sou-Ten-Mem-38109
MW-18220,Mitch Webber,Consumer,US-Eas-New-New-10035
JG-15160,James Galang,Consumer,US-Wes-Cal-Los-90049
PM-19135,Peter McVee,Home Office,US-Eas-New-Dov-3820
EK-13795,Eileen Kiefer,Home Office,US-Cen-Ill-Chi-60610
SM-20950,Suzanne McNair,Corporate,US-Cen-Neb-Oma-68104
AG-10900,Arthur Gainer,Consumer,US-Eas-Pen-Phi-19134
JK-15370,Jay Kimmel,Consumer,US-Eas-Pen-Phi-19143
PR-18880,Patrick Ryan,Consumer,US-Cen-Ill-Gle-60025
MH-17785,Maya Herman,Corporate,US-Eas-New-Lin-11757
GZ-14470,Gary Zandusky,Consumer,US-Wes-Ari-Bul-86442
KD-16345,Katherine Ducich,Consumer,US-Cen-Ill-Chi-60623
EM-14200,Evan Minnotte,Home Office,US-Sou-Flo-Mia-33142
